Lattitude,Longitude,Depth,Month,Year,mag(dec),Magnitude
17.61,105.5,12,9,2008,0.5,1
30.84,83.49,4,9,2008,7.6,8
3.07,65.32,10,9,2008,8.6,9
13.47,120.58,10,9,2008,4,4
13.48,120.55,11,9,2008,4,4
71.33,3.88,10,9,2008,5.9,6
-29.76,177.68,36,9,2008,4.4,4
30.17,138.78,413.5,10,2008,7.4,7
13.37,120.44,10,10,2008,2.1,2
-23.02,169.86,10,10,2008,1.6,2
-22.36,171.21,10,10,2008,0.5,1
7.52,36.76,5,10,2008,8.5,9
7.56,36.88,10,10,2008,1.7,2
10.76,91.66,19,10,2008,7.7,8
-59.34,25.9,35,10,2008,8.2,8
-38.89,91.23,10,10,2008,5.6,6
-30.18,177.18,10,10,2008,3.9,4
39.53,73.82,27.4,10,2008,5.5,6
39.36,73.66,35,10,2008,8.3,8
39.51,73.89,35,10,2008,0.8,1
33.89,69.47,10,10,2008,5.3,5
29.81,90.35,12,10,2008,2.4,2
79.82,115.45,10,10,2008,8.5,9
29.76,90.33,9,10,2008,6.1,6
-21.03,174.42,10,10,2008,2.8,3
-15.25,173.52,10,10,2008,2.9,3
43.37,46.25,16,10,2008,4.5,5
19.16,64.83,23,10,2008,1.2,1
-29.82,176.9,35,10,2008,9.3,9
-20.12,64.97,352.7,10,2008,8.9,9
14.42,92.36,24,10,2008,3.5,4
14.26,92.55,23.2,10,2008,5.7,6
-6.95,147.27,77.3,10,2008,8.1,8
-21.86,173.82,29,10,2008,3.8,4
-21.97,173.7,35,10,2008,6.9,7
0.11,120.68,96,10,2008,1.8,2
-7.47,127.73,135.2,10,2008,2.6,3
-18.41,175.35,233.4,10,2008,8.4,8
5.96,125.78,129.9,10,2008,9.5,10
-2.64,145.57,10,10,2008,0.5,1
-17.23,167.26,22.8,10,2008,0.1,0
36.49,70.68,210,10,2008,2.7,3
-0.14,123.02,81,10,2008,3.1,3
-14.64,167.18,129,10,2008,1.2,1
-3.49,145.87,18.3,10,2008,9.5,10
30.64,67.35,15,10,2008,8.5,9
-8.9,108.4,10,10,2008,1.6,2
30.6,67.46,14,10,2008,2,2
46.43,153.21,32.5,10,2008,6.1,6
-9.02,108.25,10,10,2008,6.6,7
-3.4,148.71,10,11,2008,4.5,5
-6.68,129.23,10,11,2008,6.1,6
-3.42,148.87,10,11,2008,4.5,5
51.55,174.37,36,11,2008,5.4,5
-29.92,176.96,10,11,2008,8.4,8
1.15,97.25,10,11,2008,0.5,1
-16.3,176.33,370.5,11,2008,4.3,4
-17.14,168.46,205.7,11,2008,3.3,3
-17.32,174.36,187.6,11,2008,8.3,8
-29.86,177.44,19.4,11,2008,8.2,8
-14.83,168.03,13,11,2008,9.9,10
-14.95,167.94,10,11,2008,8.8,9
-14.92,168.12,10,11,2008,5.4,5
-6.71,129.07,10,11,2008,0.4,0
-15.22,174.23,121,11,2008,5.4,5
-15.22,174.21,140,11,2008,1.7,2
37.57,95.83,19,11,2008,2.3,2
-55.96,27.23,87.1,11,2008,6.6,7
-56.92,140.8,10,11,2008,0.5,1
-53.79,8.73,12,11,2008,5.1,5
13.05,88.75,48,11,2008,0.5,1
10.83,91.71,26.7,11,2008,2.9,3
1.27,122.09,30,11,2008,7.6,8
1.29,122.11,35,11,2008,5.5,6
1.13,121.78,35,11,2008,1,1
-5.66,128.8,306.1,11,2008,5.2,5
79.65,116.06,7,11,2008,6.2,6
-18.9,169.48,35,11,2008,3.9,4
8.27,82.97,32,11,2008,10,10
-22.17,179.72,595.6,11,2008,4.4,4
-8.95,159.55,118,11,2008,0.3,0
-55.03,129.57,10,11,2008,1.1,1
-4.35,101.26,24,11,2008,2.6,3
-22.52,171.2,57.3,11,2008,4.1,4
-4.48,101.42,23.4,11,2008,4,4
-22.44,171.24,69.2,11,2008,0.4,0
-1.23,13.93,10,11,2008,7.5,8
-37.24,95.07,10,11,2008,2.3,2
-20.26,175.57,170.1,11,2008,7.3,7
-22.43,171.32,39.6,11,2008,7.3,7
54.2,154.32,492.3,11,2008,1.7,2
-30.24,177.88,35,11,2008,0.6,1
18.01,146.97,10,11,2008,2,2
-22.9,175.2,35,11,2008,0.8,1
-17.8,167.59,10,11,2008,0.3,0
-4.76,101.76,25,11,2008,7.7,8
40.35,126.98,10,11,2008,8.6,9
-18.7,177.72,386,11,2008,7.2,7
18.02,146.99,14,11,2008,7.2,7
19.11,145.75,137.1,12,2008,2.5,3
38.59,142.88,14,12,2008,6.1,6
-21.39,68.29,115.3,12,2008,8,8
38.53,143,34.3,12,2008,5.7,6
-27.83,176.63,35,12,2008,6.8,7
-7.39,124.75,398,12,2008,2.6,3
13.35,44.83,10,12,2008,9.4,9
13.42,44.8,10,12,2008,7.6,8
-53.01,106.82,11,12,2008,5,5
-31.23,176.92,18,12,2008,1.1,1
-2.81,139.32,45.4,12,2008,10,10
-15.93,168.17,224.1,12,2008,9,9
-20.89,178.86,596.8,12,2008,1.7,2
30.44,67.4,10,12,2008,3.1,3
-12.34,166.57,51,12,2008,8.4,8
-3.65,100.75,14.1,12,2008,5.5,6
0.06,123.43,129,12,2008,8.1,8
-48.98,123.4,10,12,2008,3.2,3
-14.1,166.57,14,12,2008,0.4,0
-60.08,18.76,10,12,2008,6.6,7
-17.74,178.37,530.3,12,2008,4.6,5
-23.5,180,542.6,12,2008,6.7,7
-32.46,71.73,18,12,2008,5.6,6
-32.47,72.05,25,12,2008,5.5,6
47.01,27.29,5,12,2008,8.3,8
-32.46,71.95,32.2,12,2008,7.1,7
36.54,142.43,19,12,2008,4.1,4
8.84,126.53,69.3,12,2008,9.9,10
-2.77,139,45.1,12,2008,1.6,2
-31.19,13.34,4,12,2008,8.8,9
36.54,142.32,13,12,2008,5.4,5
-6.37,154.94,32,12,2008,9.9,10
-17.29,171.91,9,12,2008,7.1,7
-18.34,176.78,10,12,2008,8,8
5.75,125.38,206,12,2008,3,3
49.13,128.62,10,12,2008,8.1,8
23.42,64.5,13,12,2008,5.4,5
36.39,71.08,151,12,2008,4.5,5
-4.3,101.22,20,12,2008,3.1,3
-34.84,107.65,10,1,2009,1.3,1
-4.33,101.3,19,1,2009,1.5,2
0.62,26.66,10,1,2009,5.1,5
0.79,27.12,10,1,2009,9.3,9
-0.41,132.89,17,1,2009,5.6,6
-0.59,133.36,35,1,2009,0.5,1
36.42,70.74,204.8,1,2009,8.1,8
-0.33,132.89,29.2,1,2009,4.1,4
-0.69,133.31,23,1,2009,1.9,2
-0.69,133.28,35,1,2009,9.5,10
-0.67,133.19,31.9,1,2009,5,5
-0.4,132.76,35,1,2009,4.5,5
36.44,70.88,186.7,1,2009,1.1,1
23.81,108.76,10,1,2009,0.1,0
-0.66,133.43,16,1,2009,10,10
-20.71,179.22,656.6,1,2009,0.6,1
-0.41,132.93,18,1,2009,3.1,3
10.17,84.2,14,1,2009,2.5,3
10.44,56.96,10,1,2009,3.3,3
-13.15,66.08,10,1,2009,1.5,2
-22.35,170.64,27,1,2009,5.5,6
-22.54,170.43,35,1,2009,2.1,2
-10.33,161.21,114.1,1,2009,9,9
46.86,155.15,36,1,2009,1.7,2
-22.3,170.27,21.5,1,2009,7.3,7
15.74,92.74,169.1,1,2009,9.4,9
-30.2,177.95,33,1,2009,7.8,8
-22.6,170.91,12,1,2009,2.9,3
-22.48,170.81,35,1,2009,9.8,10
-22.79,170.74,35,1,2009,0.4,0
-4.67,129.81,143.8,1,2009,1.7,2
-22.69,171.04,24,1,2009,9.5,10
-5.91,148.51,44,1,2009,4.4,4
-7.31,128.57,146.7,1,2009,3.6,4
-28.25,176.7,10,1,2009,2,2
-19.58,179.11,671,1,2009,3.8,4
59.43,152.89,97.9,1,2009,2.1,2
-17.8,178.59,579.5,1,2009,1,1
51.96,171.16,25.3,1,2009,8.4,8
-0.35,98.18,10,1,2009,9.4,9
-17.84,178.68,601,1,2009,0,0
55.54,164.3,23.8,1,2009,2.5,3
-0.26,98.28,20,1,2009,8,8
-8.94,124.16,65.9,1,2009,9.7,10
-16.97,172.07,10,1,2009,1.2,1
-8.11,71.4,602.4,1,2009,1.6,2
-15.39,174.47,10,1,2009,2.4,2
-19.41,69.07,102.3,1,2009,10,10
36.72,141.15,34,1,2009,6,6
-13.58,76.56,21,2,2009,6,6
-6.12,147.82,46.8,2,2009,6.4,6
-6.57,81.15,15,2,2009,5.5,6
-20.78,177.3,10,2,2009,2.7,3
-16.22,178.33,10,2,2009,8.8,9
3.89,126.39,20,2,2009,7.5,8
3.62,126.61,21.6,2,2009,0.3,0
3.88,126.64,29.1,2,2009,8.6,9
3.89,126.53,35,2,2009,9.6,10
4.03,126.78,35,2,2009,5.3,5
3.83,126.48,35,2,2009,8.1,8
3.96,126.66,35,2,2009,6.9,7
3.72,126.65,25,2,2009,3.8,4
3.93,126.58,35,2,2009,6.6,7
4.04,126.8,16.3,2,2009,9.9,10
3.95,126.41,26,2,2009,0.5,1
3.71,126.79,35,2,2009,7.8,8
3.97,126.72,35,2,2009,7.3,7
4.04,126.55,27,2,2009,5.1,5
3.98,126.48,43.9,2,2009,5.8,6
-31.23,178.11,23.8,2,2009,5.7,6
3.75,126.68,35,2,2009,4.8,5
40.24,142.24,33,2,2009,6.6,7
-5.85,80.89,21,2,2009,4,4
37.13,20.78,15,2,2009,0.4,0
-30.72,178.62,13,2,2009,2.2,2
-52.97,20.91,10,2,2009,5.3,5
-61.71,154.75,10,2,2009,1.2,1
-27.42,176.33,25,2,2009,2.4,2
-18.37,178.75,515.2,2,2009,6.4,6
34.2,73.9,12,2,2009,7.8,8
28.88,130.86,24.1,2,2009,4.6,5
-0.4,132.67,45.1,2,2009,0.7,1
3.68,126.56,32,2,2009,0.6,1
13.79,146.3,9,2,2009,3.3,3
1.43,97.17,23,2,2009,4.8,5
-23.18,170.56,32,2,2009,4.8,5
-41.89,88.63,10,2,2009,5.8,6
19.02,121.27,38.4,2,2009,6.1,6
-7.47,127.77,144.7,2,2009,4.8,5
42.61,142.1,105,2,2009,8.5,9
-60.53,24.8,15,2,2009,1.8,2
-21.76,176.58,173,3,2009,8.7,9
-1.11,119.87,11,3,2009,5.5,6
-17.51,179.06,532.2,3,2009,9.9,10
80.28,1.83,10,3,2009,0.9,1
-15.16,173.31,3,3,2009,1.5,2
80.32,1.85,9,3,2009,7.1,7
-24.62,176.36,35,3,2009,4.8,5
-1.88,139.12,18.4,3,2009,1.5,2
8.5,83.22,14,3,2009,6.4,6
8.49,83.21,17,3,2009,8.8,9
-60.86,23.81,10,3,2009,9.2,9
5.69,82.77,9,3,2009,7.2,7
2.43,95.12,10,3,2009,1.2,1
-14.45,70.37,189.7,3,2009,3.2,3
-15.42,173.22,35,3,2009,5.6,6
-55.14,129.7,10,3,2009,0.2,0
3.81,126.55,35,3,2009,7.9,8
3.6,126.7,18,3,2009,2.9,3
3.65,126.66,23,3,2009,9.4,9
-23.04,174.66,31,3,2009,5.2,5
-21.48,179.38,622.3,3,2009,6.6,7
9.8,57.82,10,3,2009,7.9,8
-5.14,151.82,43,3,2009,1.3,1
-23.67,175.78,59.1,3,2009,7.2,7
-27.46,73.3,10,3,2009,8.1,8
-5.72,81.34,10,3,2009,2,2
27.42,126.7,159.5,3,2009,0.5,1
-2.95,139.54,93,3,2009,6.6,7
56.55,152.74,21,3,2009,0.1,0
51.54,178.26,31,3,2009,7.5,8
51.53,178.27,31,3,2009,6.7,7
18.31,145.72,188.5,3,2009,8.4,8
-3.52,144.1,10,4,2009,4.7,5
-5.96,101.91,35,4,2009,3.7,4
-8.01,130.23,35,4,2009,5.1,5
-27.84,66.59,174.2,4,2009,2.5,3
5.15,127.2,48,4,2009,3.3,3
-62.6,155.12,10,4,2009,0.7,1
-22.52,174.66,35,4,2009,9.5,10
-55.98,27.73,87.4,4,2009,3.4,3
32.01,131.42,26,4,2009,8,8
-5.26,68.55,10,4,2009,3.3,3
42.33,13.33,8.8,4,2009,3.1,3
-22.38,174.94,35,4,2009,3,3
46.05,151.55,31,4,2009,2.6,3
42.28,13.46,15.1,4,2009,5.9,6
-58.1,6.26,10,4,2009,2.3,2
-6.82,125.09,554.2,4,2009,0.1,0
48.84,154.88,43.5,4,2009,7.8,8
-16.31,177.73,10,4,2009,7,7
12.35,58.07,10,4,2009,0.3,0
-3.08,100.42,19,4,2009,2.5,3
-3.12,100.47,22,4,2009,4.6,5
-6.48,154.15,10,4,2009,9.2,9
-60.2,26.86,20,4,2009,8.6,9
-3.33,100.32,7.7,4,2009,5,5
-19.58,70.48,25,4,2009,2,2
46.17,151.7,49.1,4,2009,8.9,9
-28.92,177.45,65.3,4,2009,8,8
-20.61,178.48,566.1,4,2009,4.5,5
46.02,151.43,35,4,2009,0.5,1
4.14,126.68,25,4,2009,7.3,7
-4.17,129.73,19.9,4,2009,4.6,5
-15.17,173.72,35,4,2009,7,7
-19.77,169.94,36.4,4,2009,8.6,9
50.83,155.01,152,4,2009,2.5,3
-4.23,129.66,30.2,4,2009,8.6,9
-10.8,166.03,35,4,2009,8.9,9
4.42,126.82,51.5,4,2009,7,7
-30.3,178.58,131.7,4,2009,2.9,3
17.03,99.45,35,4,2009,4.6,5
52.67,35.03,10,4,2009,8.3,8
-10.77,162.22,21,5,2009,0,0
54.53,161.52,9.4,5,2009,5.8,6
14.55,91.14,108,5,2009,1,1
-3.54,135.5,56.8,5,2009,4.4,4
10.2,67.01,6.1,5,2009,4.6,5
-55.71,124.58,10,5,2009,5,5
1.39,85.17,6,5,2009,5.2,5
-5.66,149.54,89,5,2009,3.8,4
13.08,145.41,35,5,2009,4.8,5
-12.43,65.14,10,5,2009,4.6,5
4.43,126.93,35,5,2009,8.4,8
-15.75,173.49,85,5,2009,8.2,8
-31.55,178.83,43,5,2009,9,9
56.45,152.43,20,5,2009,0.2,0
-16.83,173.49,67,5,2009,2.1,2
82.52,8.63,6,5,2009,7,7
-15.66,74.84,22.7,5,2009,3.6,4
25.29,37.74,5,5,2009,7.8,8
7.89,126.9,14,5,2009,4,4
13.88,90.74,69.1,5,2009,9.8,10
18.11,98.46,62.3,5,2009,1.7,2
-24.38,178.85,566.2,5,2009,8,8
-31.48,177.68,4,5,2009,4.4,4
-42.08,88.35,10,5,2009,7.3,7
-4.05,103.97,6,5,2009,2.1,2
-62.32,165.06,10,5,2009,8.9,9
-21.01,177.02,35,5,2009,3.6,4
16.73,86.22,19,5,2009,9.7,10
18.37,106.54,11,5,2009,9.5,10
-17.03,168.33,13,5,2009,1.6,2
5.93,125.78,160.1,5,2009,0.9,1
-60.42,26.11,10,5,2009,7,7
-17.76,167.95,15,6,2009,5.3,5
-17.76,167.86,15,6,2009,4,4
-17.78,167.89,33.7,6,2009,4.9,5
-62.83,158.43,10,6,2009,5.1,5
-50.01,120.59,3,6,2009,3.9,4
19.55,109.17,6,6,2009,3.5,4
-17.74,167.76,5.6,6,2009,4.3,4
-45.83,35.14,16,6,2009,4.9,5
41.82,143.45,29,6,2009,3.3,3
-35.42,104.4,15,6,2009,8.9,9
-17.43,167.72,7,6,2009,6,6
35.48,140.91,34,6,2009,0.4,0
23.86,46.11,14,6,2009,9.1,9
-22.04,179.58,590,6,2009,7.9,8
-22.23,179.61,612.2,6,2009,9.6,10
-22.69,171.47,14,6,2009,5.1,5
-55.06,126.66,10,6,2009,5.4,5
-41.72,84,10,6,2009,7.3,7
-24.2,176.87,105.7,6,2009,1.1,1
-17.61,167.81,15,6,2009,2.1,2
-7.69,117.2,17,6,2009,4.8,5
5.36,126.44,35,6,2009,7.8,8
-54.37,5.87,10,6,2009,2.5,3
51.61,175.23,31,6,2009,3.8,4
35.36,28.45,28,6,2009,1.7,2
14.08,145.19,113.5,6,2009,7.5,8
61.94,150.7,64.6,6,2009,0.7,1
51.28,178.2,35,6,2009,0.5,1
38.85,142.39,37,6,2009,3.7,4
-5.16,153.78,64,6,2009,0.7,1
-33.2,15.94,13,6,2009,7.1,7
1.38,122.2,36.7,6,2009,7.4,7
34.16,25.47,19,7,2009,2.6,3
1.05,125.96,37,7,2009,0.7,1
25.13,109.75,10,7,2009,6.9,7
9.59,78.97,38,7,2009,9.4,9
11.38,86.5,76.2,7,2009,0.7,1
50.44,176.99,22,7,2009,1.6,2
24.87,128.03,7,7,2009,3,3
-26.74,67.48,10,7,2009,5.2,5
75.35,72.45,19,7,2009,0.5,1
-36,102.69,12,7,2009,5.9,6
25.63,101.1,7,7,2009,4.7,5
21.95,144.72,35,7,2009,1.7,2
-15.04,70.45,198.9,7,2009,9.8,10
-9.14,119.32,65,7,2009,5.1,5
24.06,122.2,17,7,2009,6.4,6
-21.82,67.09,175.6,7,2009,3.4,3
-45.76,166.56,12,7,2009,9.2,9
-46.04,165.94,12,7,2009,5.2,5
-3.38,150.51,13.4,7,2009,7.1,7
-17.53,167.72,10,7,2009,2.4,2
-46.2,166.13,30.4,7,2009,8.9,9
5.01,126.51,59.2,7,2009,6.1,6
-21.77,175.08,19.1,7,2009,0,0
2.3,126.94,35,7,2009,1.7,2
31.16,85.9,13.4,7,2009,9.6,10
-6.49,154.97,32,7,2009,7.5,8
59.29,143.66,10.2,7,2009,6.2,6
-29.77,177.69,35,7,2009,4.1,4
-17.76,168.09,25,7,2009,5.5,6
-4.81,102.9,40,7,2009,1.4,1
-5.5,101.71,16,7,2009,6.5,7
22.57,143.26,140.1,7,2009,8,8
-5.13,152.63,43.4,7,2009,2.8,3
-20.85,174.26,14,7,2009,0.3,0
-56.5,143.18,10,7,2009,8,8
-56.23,124.3,10,8,2009,3,3
-0.45,132.91,20,8,2009,1.2,1
28.9,113,10,8,2009,8.2,8
29.04,112.9,10,8,2009,4,4
29.31,113.73,10,8,2009,0.9,1
24.23,125.1,25,8,2009,7.7,8
-45.55,166.36,10,8,2009,8.9,9
29.62,113.79,10,8,2009,6.7,7
-16.15,177.76,10,8,2009,0.1,0
-22.66,179.11,619.6,8,2009,0.7,1
-4.62,153.19,49,8,2009,7.6,8
33.17,137.94,292,8,2009,6.7,7
-11.61,166.09,35,8,2009,7.1,7
-3.13,143.2,10,8,2009,7.3,7
14.1,92.9,24,8,2009,0.8,1
34.74,138.26,40.4,8,2009,3.3,3
24.32,94.79,99,8,2009,2.6,3
-57.66,25.25,28,8,2009,0.1,0
-27.89,66.67,173.5,8,2009,0.5,1
6.04,126.38,95.7,8,2009,1.2,1
32.82,140.4,53,8,2009,8.7,9
-26.76,114.26,10,8,2009,2,2
14.05,92.82,35,8,2009,8.4,8
7.95,85.63,10,8,2009,4.6,5
-21.66,174.57,10,8,2009,4.8,5
-13.91,166.68,27,8,2009,6.5,7
18.18,100.37,56.9,8,2009,1.9,2
-19.83,178.24,608.4,8,2009,7.9,8
-1.48,99.49,20,8,2009,9,9
-1.45,99.43,21,8,2009,6.7,7
-17.94,179.4,626.5,8,2009,3.5,4
23.5,123.5,20,8,2009,1.9,2
23.43,123.52,15,8,2009,4.8,5
23.42,123.71,10,8,2009,4.8,5
-0.91,97.95,10,8,2009,0.5,1
-6.63,154.57,35,8,2009,9.5,10
-26.06,178.39,269.8,8,2009,0.2,0
-1.37,99.37,10,8,2009,8.5,9
72.2,0.94,6,8,2009,4,4
-22.54,171.24,10,8,2009,7.1,7
2.48,127.08,35,8,2009,2.3,2
45.5,153.73,16.1,8,2009,0.3,0
-7.15,123.43,642.4,8,2009,9,9
37.7,95.72,13,8,2009,2.4,2
37.65,95.71,4,8,2009,6.2,6
37.68,95.77,16.4,8,2009,5.4,5
-15.22,172.57,11,8,2009,3.5,4
37.61,95.83,6,8,2009,2.8,3
-7.78,107.3,46,9,2009,7.8,8
-7.82,107.39,51.8,9,2009,2.3,2
-29.4,178.96,257,9,2009,9.3,9
31.14,130.01,163,9,2009,9.1,9
24.33,94.67,95,9,2009,0.9,1
-15.12,70.25,210.2,9,2009,0.5,1
41.48,20.39,3,9,2009,5.7,6
-10.2,110.63,23,9,2009,3.7,4
42.66,43.44,15,9,2009,7.4,7
1.12,120.9,22.5,9,2009,8.8,9
2.41,126.01,106.9,9,2009,7.2,7
48.32,154.19,36,9,2009,1,1
-29.93,111.82,10,9,2009,3.5,4
48.29,154.23,35,9,2009,5.6,6
10.71,67.93,14,9,2009,1.4,1
-29.14,112.27,10,9,2009,7.1,7
12.62,120.43,12,9,2009,1.8,2
6.51,124.72,10,9,2009,8.9,9
1.76,127.19,92.7,9,2009,6.4,6
19.27,108.48,10,9,2009,1.9,2
-9.14,115.59,79,9,2009,6.8,7
71.04,7.67,10,9,2009,9.2,9
27.33,91.44,14,9,2009,3.5,4
20.4,94.79,84.2,9,2009,6.5,7
-3.78,141.96,58.8,9,2009,1,1
-6.13,154.71,82.4,9,2009,4.6,5
-52.96,159.91,10,9,2009,4.1,4
18.83,107.34,13,9,2009,5.6,6
-6.37,130.22,122.7,9,2009,3.4,3
27.93,127.82,9,9,2009,3.4,3
-15.49,172.1,18,9,2009,5.2,5
-15.36,173.16,10,9,2009,6.6,7
-15.82,173.13,10,9,2009,4.9,5
-15.56,172.02,10,9,2009,0,0
-15.94,171.66,10,9,2009,1.9,2
-16.21,172.98,10,9,2009,7.7,8
-16.13,173.26,10,9,2009,5.9,6
-15.36,173.24,2.3,9,2009,9,9
-15.61,173.37,10,9,2009,6.7,7
-15.83,172.55,10,9,2009,8.7,9
4.92,126.71,57,9,2009,2.2,2
-0.72,99.87,81,9,2009,8.6,9
-23.03,169.56,36.2,9,2009,4.7,5
-15.55,69.29,255.4,9,2009,3.9,4
-2.48,101.52,9,10,2009,7,7
-15.39,173.25,14,10,2009,8.9,9
-17.22,172.78,10,10,2009,1.1,1
-12.25,166.51,80.8,10,2009,3.4,3
-16.34,173.47,8,10,2009,8.8,9
-16.25,173.47,10,10,2009,2.9,3
-17.02,174.51,10,10,2009,9.9,10
-16.91,172.97,10,10,2009,1.3,1
23.63,121.45,28,10,2009,3,3
-0.47,132.97,46.4,10,2009,0.5,1
-16.23,173.24,23,10,2009,1.7,2
6.74,123.38,620,10,2009,3.2,3
6.68,123.53,640,10,2009,9.9,10
-16.35,173.26,10,10,2009,8.2,8
-4.53,104.91,10,10,2009,0.9,1
18.8,107.53,10,10,2009,4.5,5
52.16,178.05,138.4,10,2009,4.2,4
81.57,119.53,8,10,2009,0.7,1
4.08,122.37,574,10,2009,5.3,5
-13.01,166.51,45,10,2009,3.8,4
-12.62,166.35,35,10,2009,3.2,3
-12.52,166.38,35,10,2009,4.8,5
-12.1,166.64,35,10,2009,3.3,3
-11.51,166.03,35,10,2009,4.2,4
-12.39,166.09,21,10,2009,6,6
-13.09,166.5,31.1,10,2009,4.3,4
-12.56,165.96,35.6,10,2009,8.7,9
-13.54,166.4,34.3,10,2009,4.1,4
-13.24,166.36,35,10,2009,6.1,6
-11.9,165.96,35,10,2009,0.7,1
-11.66,166.18,35,10,2009,8.7,9
-13.3,165.91,35,10,2009,9.5,10
-12.24,166.49,35,10,2009,6,6
-11.26,165.82,44.7,10,2009,9.9,10
-12.91,166.31,35,10,2009,0.5,1
-12.4,166.7,35,10,2009,2,2
-13.23,166.28,35,10,2009,7.5,8
-11.72,165.98,35,10,2009,3,3
-13.36,166.5,35,10,2009,1.1,1
-9.03,157.96,10,10,2009,8.7,9
-14.12,166.69,35,10,2009,7.4,7
-24.94,70.68,20.2,10,2009,1.7,2
-15.66,173.06,13,10,2009,2.9,3
47.85,152.46,112,10,2009,7,7
-22,170.25,10,10,2009,7.3,7
-13,166.12,44.8,10,2009,8.5,9
-17.1,66.69,10,10,2009,5.2,5
-12.41,166.5,42,10,2009,6,6
-11.68,166.35,42,10,2009,5.5,6
-14.08,166.25,35,10,2009,5.3,5
52.75,167,24,10,2009,3.8,4
44.58,149.13,40,10,2009,1.7,2
2.93,128.23,32,10,2009,7.8,8
52.6,167.12,14,10,2009,1.4,1
-14.91,174.82,10,10,2009,3.2,3
52.85,166.75,20,10,2009,8.4,8
1.11,85.32,10,10,2009,3.5,4
-3.06,139.54,105.7,10,2009,9,9
3.27,103.82,10,10,2009,8.1,8
-3.62,123.16,17.1,10,2009,0,0
-6.53,105.22,38,10,2009,5.8,6
-16.37,171.99,10,10,2009,4.3,4
-13.02,166.42,35,10,2009,8.6,9
-3.65,123.2,20.9,10,2009,1.7,2
-3.63,123.25,22.3,10,2009,2.1,2
13.7,120.66,155.6,10,2009,5.1,5
-15.44,172.98,10,10,2009,6.1,6
-15.36,172.26,18,10,2009,5.8,6
6.73,82.58,18,10,2009,4.1,4
36.52,70.95,185.9,10,2009,5.9,6
-0.84,134.13,15,10,2009,2.6,3
-12.2,166.05,31.1,10,2009,8.5,9
-6.13,130.39,130,10,2009,0.4,0
-9.9,118.79,35,10,2009,4,4
-23.09,179.21,417.9,10,2009,4.6,5
29.57,63.88,125.3,10,2009,9.8,10
-59.96,65.16,10,10,2009,2.2,2
-15.79,173.39,10,10,2009,2.4,2
18.91,95.54,16.4,10,2009,6.1,6
36.39,70.72,210,10,2009,2.9,3
29.22,129.78,34,10,2009,8,8
-11.38,166.38,133.9,10,2009,0.1,0
-15.51,173.75,105,11,2009,9.3,9
-24.12,175.17,9,11,2009,4.5,5
37.5,20.49,10,11,2009,6.4,6
7.09,126.58,116,11,2009,7.9,8
36.16,33.88,2,11,2009,7.5,8
12.11,45.91,10,11,2009,9.3,9
23.73,120.74,18,11,2009,6.1,6
-52.29,160.7,10,11,2009,3.6,4
-23.44,64.47,5,11,2009,8.4,8
29.49,86.01,5.7,11,2009,6.8,7
-16.01,167.99,179.4,11,2009,4.5,5
-8.21,118.63,18,11,2009,0.7,1
6.7,60.26,10,11,2009,3.8,4
-43.46,39.61,10,11,2009,0.8,1
-17.24,178.33,595,11,2009,4.8,5
-4.47,144.31,139.7,11,2009,4.5,5
8.08,91.9,23,11,2009,7.6,8
9.36,125.53,23.6,11,2009,2,2
-20.98,178.66,570.6,11,2009,9,9
-19.39,70.32,27,11,2009,2.7,3
-17.92,64.1,608,11,2009,1.8,2
-12.2,166.25,19.1,11,2009,9.8,10
-22.97,66.64,220.4,11,2009,7.8,8
52.12,131.4,17,11,2009,8.5,9
52.1,131.57,10,11,2009,9.3,9
-53.97,6.48,10,11,2009,0.2,0
-0.18,18,5,11,2009,2.6,3
-17.79,178.43,522.6,11,2009,6.5,7
-39.63,74.97,7,11,2009,4.5,5
-31.57,179.47,435.7,11,2009,0.9,1
18.08,105.6,34.8,11,2009,1.5,2
-12.62,166.25,35,11,2009,8.4,8
-20.71,174.04,18,11,2009,1.7,2
-20.69,174.01,10,11,2009,7.9,8
13.51,89.91,56.8,11,2009,5.5,6
-10.4,118.89,15,11,2009,6.7,7
-29.22,177.02,28,11,2009,1.5,2
5.33,126.29,38.8,11,2009,6.5,7
0.42,126.08,68.6,11,2009,0.5,1
5.35,126.25,35,11,2009,6.1,6
-17.08,167.64,40.3,12,2009,0.1,0
12.19,125.55,14,12,2009,5.5,6
-56.48,122.32,10,12,2009,9.4,9
-10.13,33.87,9,12,2009,2.6,3
-9.95,33.88,8,12,2009,5.4,5
-54.71,135.81,10,12,2009,7.8,8
-22.15,170.96,45,12,2009,1.6,2
-0.64,21.07,10,12,2009,9.8,10
2.76,95.91,21,12,2009,7.3,7
53.42,152.76,656.2,12,2009,8.8,9
-21.06,174.45,10,12,2009,0.5,1
-9.94,33.91,10,12,2009,9.4,9
48.83,156.19,10,12,2009,8.5,9
-10.03,123.66,45.8,12,2009,8.3,8
-5.96,154.44,39,12,2009,3.6,4
-55.49,26.9,10.9,12,2009,0.6,1
-31.59,177.84,10,12,2009,9.4,9
36.46,9.9,19.8,12,2009,9,9
42.45,30.57,4,12,2009,3.7,4
51.4,179.96,35,12,2009,2.9,3
-17.73,65.87,10,12,2009,0.7,1
23.8,121.61,43,12,2009,4.3,4
2.68,96.06,43.9,12,2009,4.6,5
-10.11,33.82,6,12,2009,5.9,6
